interactions,customer_id_encoded,product_id_encoded,rating_normalized
1,2578,1493,0.75
2,6686,19568,0.75
1,11500,20557,1.0
1,63819,19246,0.5
1,2688,17967,1.0
1,50789,11248,0.75
1,49639,509,1.0
2,45046,19267,1.0
1,58445,19830,1.0
2,43314,11639,0.75
1,60114,4437,1.0
1,3628,2918,0.75
1,60812,5611,1.0
1,15015,20748,1.0
1,25719,4327,0.0
1,9994,11297,0.75
1,32717,14493,1.0
1,36818,19073,1.0
2,29335,18566,1.0
1,25975,14563,1.0
1,32436,21058,0.75
1,25339,20444,1.0
1,31407,5382,1.0
1,27255,12423,1.0
1,1592,11426,0.75
2,58550,15034,0.75
1,25158,4442,0.75
1,23377,20910,1.0
1,33658,844,1.0
1,33998,1276,1.0
1,12554,21011,0.5
1,4743,9253,0.75
1,21924,16857,1.0
1,23841,4183,1.0
1,16342,14333,1.0
1,38043,4130,0.75
1,3415,12514,1.0
1,46590,5952,0.5
1,16544,8750,1.0
1,46449,13046,1.0
1,3358,12210,1.0
2,36691,8196,0.0
1,60785,818,1.0
1,61173,20694,1.0
1,38654,5281,1.0
1,48897,8986,1.0
1,62474,15344,1.0
1,53268,8771,0.0
1,338,14761,1.0
1,63733,16526,0.75
1,32607,1445,1.0
1,12870,14674,0.75
1,51605,21194,1.0
2,29068,11730,0.0
2,43030,10082,0.25
1,25312,5161,1.0
1,41087,9594,1.0
2,43683,550,1.0
1,23438,11730,0.75
1,57570,17054,0.0
1,54643,16853,1.0
1,31984,5960,1.0
1,32399,19043,0.0
1,46417,2296,0.0
1,2048,6058,1.0
1,50340,880,1.0
1,24362,19077,1.0
1,41875,17253,0.75
1,58473,1899,1.0
1,13994,8151,1.0
1,37492,2729,1.0
2,34795,4604,0.75
1,43744,11952,1.0
1,34581,20334,0.75
1,9667,19014,0.0
1,62133,18806,0.5
1,39836,18536,1.0
1,65011,17668,1.0
1,42665,16547,0.75
1,60157,15179,1.0
1,47169,9604,1.0
1,13544,18542,1.0
1,56790,5870,0.0
1,20496,11039,1.0
1,19993,11719,1.0
1,20400,550,1.0
1,7347,5279,1.0
1,49875,846,1.0
1,28942,2958,1.0
1,60293,15100,1.0
1,63114,1936,0.5
3,18919,8452,0.0
1,38570,11804,0.5
2,18807,20290,0.0
1,24408,16996,1.0
1,45758,17464,0.75
1,17824,1950,1.0
1,10428,12031,0.75
1,32595,11973,0.75
1,32945,17179,1.0
1,46060,1049,1.0
1,42515,11639,0.0
1,54012,5291,1.0
1,32862,17093,1.0
1,59506,1670,1.0
1,42442,15799,0.75
1,60747,10459,0.75
1,35893,16842,0.75
2,31252,7108,1.0
1,51278,16109,1.0
1,21642,6277,0.75
3,9576,8120,1.0
2,55503,16653,1.0
2,11159,629,0.75
1,61028,2028,1.0
1,39999,243,1.0
1,37721,846,0.5
1,52495,6817,1.0
2,51680,6768,1.0
1,22757,4714,1.0
1,17486,13119,0.0
6,18539,9765,1.0
1,31099,7501,0.75
1,818,11051,1.0
1,53883,6375,1.0
1,48968,15181,0.75
1,38927,1473,1.0
1,31950,17403,0.75
1,17221,7554,1.0
1,50414,19292,0.5
2,56366,18825,1.0
1,42546,17729,1.0
2,3047,15735,1.0
6,33303,17761,0.75
1,8705,10900,0.0
1,37042,16318,1.0
1,37155,8298,1.0
1,9882,7818,1.0
1,34319,19794,1.0
1,57524,5162,1.0
1,22878,15259,1.0
1,25386,9723,0.0
1,6925,18633,1.0
1,24910,7533,0.75
1,26706,18966,1.0
1,13326,12725,1.0
1,25219,15464,1.0
1,30318,8976,1.0
1,21315,1921,1.0
1,10474,9891,0.0
1,4658,5372,0.0
1,49217,19646,1.0
1,26565,14211,0.0
1,26797,13635,1.0
1,17152,10491,1.0
1,28243,19808,1.0
1,17704,9724,1.0
1,29216,9670,1.0
1,25957,18062,1.0
1,55208,15093,1.0
2,14194,15685,1.0
1,17312,8674,1.0
1,48902,8269,1.0
1,6137,1755,0.0
1,26998,20445,1.0
1,5228,18531,1.0
1,21565,5643,1.0
1,36155,11171,1.0
1,54830,17509,1.0
2,29114,11451,0.25
1,56581,20198,0.0
1,36669,2556,1.0
1,45368,13149,0.75
1,58073,12731,0.25
1,34011,15074,1.0
1,44734,3614,0.75
1,22282,5199,1.0
1,30298,5751,0.75
1,1134,19188,1.0
1,8726,5844,1.0
2,44086,10813,0.0
1,25629,13927,1.0
1,3774,3134,1.0
1,36540,11770,1.0
1,5833,12612,0.75
1,38122,10106,1.0
1,50795,3274,1.0
1,5675,12725,0.5
1,29219,16996,1.0
1,53626,5330,0.75
1,38237,5960,1.0
10,57966,4545,0.0
1,16205,18511,1.0
1,8919,16785,1.0
1,58474,9318,1.0
1,11271,5960,0.0
1,25986,466,1.0
1,43402,7852,1.0
1,15126,6853,0.25
1,61493,12395,0.75
1,43373,19245,1.0
2,22354,10053,0.75
1,11647,133,1.0
1,38535,13714,0.0
1,38435,5538,1.0
1,6789,1320,1.0
2,38601,8932,1.0
1,42198,16208,1.0
1,51935,5546,1.0
1,60282,4129,1.0
1,50219,302,0.75
1,35882,15823,0.75
1,64738,6595,1.0
1,49316,9421,1.0
1,55850,17656,1.0
1,46824,16185,1.0
1,15769,6173,0.0
1,4556,8118,1.0
1,54708,14006,1.0
1,58640,20878,1.0
1,34013,7176,0.75
1,29202,5659,1.0
1,49992,2465,1.0
1,6525,5643,0.75
1,29438,973,1.0
1,46121,12682,1.0
1,40378,7374,1.0
1,46550,1764,0.75
1,61882,6309,0.75
1,6051,18975,1.0
1,2705,7839,1.0
1,58956,19489,0.0
1,39134,8632,0.25
2,46738,18433,1.0
1,63573,15992,1.0
5,24597,3483,0.0
1,61822,3346,1.0
1,4385,1615,1.0
1,22596,12244,0.0
1,52810,9874,1.0
1,5443,8255,0.5
1,49254,4955,1.0
1,28964,15306,0.25
1,39597,14295,0.75
1,7332,19554,0.75
1,55483,11304,1.0
1,65209,11538,1.0
2,19888,10446,1.0
1,4752,13641,1.0
1,55216,3808,1.0
1,33302,19097,0.75
1,25535,11426,1.0
1,53119,16946,0.75
1,12776,6123,0.5
1,36532,20127,0.75
1,58526,4545,1.0
1,52089,5693,1.0
1,14867,12759,0.75
1,9944,2496,1.0
1,19680,5622,1.0
1,17944,18846,0.0
1,39444,7958,1.0
3,2870,12622,1.0
1,27133,12912,1.0
1,49504,459,1.0
1,60466,20627,1.0
1,38939,3629,0.5
1,36478,19794,1.0
1,44656,13129,0.0
2,43960,4297,0.25
1,38528,5496,1.0
1,18797,19135,0.0
1,42035,15327,1.0
1,48911,17058,1.0
1,60043,1326,1.0
1,34955,730,0.0
1,33500,3376,1.0
1,43850,8206,0.25
1,55175,9216,1.0
1,5050,13019,1.0
1,62662,4038,1.0
1,30742,13761,1.0
1,17241,6771,1.0
1,48362,7635,1.0
1,19149,1750,1.0
1,10483,2941,0.5
1,11948,8057,0.75
1,52122,5885,1.0
1,17976,12923,1.0
1,33180,17301,0.25
1,29389,16305,1.0
1,17140,4323,1.0
2,8284,12232,1.0
1,28477,5130,0.5
1,59916,2105,1.0
1,9492,12244,1.0
1,29252,4442,1.0
1,18329,8660,0.75
1,2305,19430,0.75
2,11127,16902,0.875
1,53580,6896,0.5
1,26235,3229,0.75
2,64116,11527,1.0
1,17837,11220,1.0
1,53455,7845,0.0
1,14411,17560,0.75
1,18953,14678,0.75
1,48387,11565,1.0
1,31955,6716,1.0
2,45895,19043,0.0
1,58761,14847,1.0
1,61342,1493,1.0
1,62755,5668,1.0
1,2522,16114,1.0
2,55996,19026,0.375
1,64895,17274,0.25
1,44596,7379,1.0
1,42862,10618,1.0
1,55134,8525,0.5
2,43522,17761,1.0
1,53701,9716,0.75
1,26206,14323,0.5
1,40208,14298,0.75
1,9306,8057,1.0
1,31780,1511,1.0
1,13254,20544,0.0
1,41037,15836,1.0
1,2085,11845,0.75
1,48726,12398,0.0
1,39278,3577,0.75
2,34441,15311,0.0
1,22911,20659,1.0
1,62127,5538,0.0
1,27399,16119,1.0
1,31876,6296,1.0
1,36364,12071,1.0
1,54472,3603,0.75
1,52635,11105,1.0
1,57499,807,0.25
1,45430,1175,1.0
1,35417,10669,0.5
1,32722,20760,0.0
1,2108,867,1.0
1,492,9067,1.0
4,16144,7554,0.0
1,60322,10231,0.5
2,41372,14675,1.0
1,56469,8119,1.0
1,14097,14073,0.5
1,52664,10015,1.0
1,54114,6669,0.75
1,61872,15020,1.0
1,59432,1779,1.0
1,3976,7045,1.0
1,26137,16580,0.75
1,30451,10463,0.0
1,19386,7860,0.75
1,4397,16973,0.5
1,26124,10570,1.0
1,59429,17301,1.0
2,52951,2248,1.0
1,32473,16038,0.0
1,60757,10236,1.0
1,36577,3779,0.0
1,5959,14091,1.0
1,48559,18642,1.0
1,31565,13612,1.0
1,13142,19740,1.0
1,1443,1779,0.75
1,24638,10431,1.0
1,15320,21018,1.0
2,57101,8058,1.0
1,64139,13272,0.75
1,4509,6497,0.5
1,23665,6784,1.0
1,60085,6955,1.0
1,24574,5161,1.0
1,25790,6511,0.0
1,1888,11098,0.25
1,58832,5806,1.0
1,15173,16015,0.75
1,14119,8376,1.0
1,64820,13754,0.75
1,20091,15969,0.5
1,40039,9974,0.75
1,42961,10918,1.0
2,37932,8494,1.0
1,39070,16200,0.0
1,21283,1779,1.0
1,625,4985,1.0
1,46867,14756,0.0
1,64068,10570,1.0
1,11144,1543,1.0
1,41471,2165,1.0
1,43011,20588,1.0
1,51919,7419,1.0
1,54488,13544,0.75
1,11038,10082,1.0
1,35037,2247,0.0
1,50009,9851,0.75
1,38934,5330,0.75
4,3135,20700,1.0
1,46248,3224,0.0
1,45007,11540,0.75
1,14827,12819,1.0
1,21067,6220,1.0
1,36043,15758,1.0
1,13807,1258,0.75
1,57472,10918,0.25
2,53406,5538,0.0
1,5974,11649,0.25
1,45405,21104,1.0
1,8622,10540,0.75
1,9987,16300,1.0
1,27409,20034,1.0
1,38,1437,1.0
1,34777,12829,0.75
6,48751,4786,0.0
3,47051,20171,1.0
1,57412,5130,0.25
1,48280,17326,1.0
1,44310,8057,1.0
1,7203,14298,0.5
1,12084,19516,0.75
1,51652,4687,0.25
1,6344,5302,1.0
1,7626,904,1.0
1,33775,15067,0.75
1,62610,11658,1.0
2,74,5715,0.25
1,303,14160,0.75
1,34178,14630,1.0
1,44621,18406,1.0
1,61337,19529,1.0
1,37600,8131,1.0
1,44877,3273,1.0
1,64604,20480,1.0
1,32153,19381,1.0
1,39569,6458,0.75
1,18617,12439,1.0
1,7549,18996,0.5
1,41329,7594,1.0
1,39813,3595,0.75
1,11978,4545,1.0
1,53692,11854,0.75
1,28930,5682,0.0
1,15794,6445,0.75
2,18041,2212,1.0
1,61873,17825,0.5
1,33566,19496,1.0
1,47364,14298,1.0
1,28324,9293,0.75
1,29658,20398,1.0
1,31244,18904,1.0
1,56753,8057,1.0
1,55493,19233,0.25
1,58282,4567,1.0
1,10305,14113,0.75
1,60169,10443,1.0
1,2165,18888,1.0
1,9778,8057,1.0
1,20034,5870,1.0
1,31894,12220,0.25
1,29085,17676,1.0
1,54605,19815,1.0
1,43767,5693,0.0
1,58288,20229,0.0
1,41740,11123,1.0
1,48768,3924,0.0
1,31770,972,1.0
2,45757,20195,1.0
1,25687,19941,1.0
1,51251,5730,1.0
1,48223,2323,0.0
2,64859,16388,0.25
1,56482,15594,1.0
1,10988,14143,1.0
1,1389,6769,1.0
1,62376,15216,0.5
3,29523,15058,0.75
1,31499,14965,0.75
1,45245,7654,1.0
1,14369,7839,1.0
1,25096,6795,1.0
2,31523,13053,0.25
1,36103,9709,0.75
1,61063,11951,0.75
1,38131,8556,1.0
1,47872,16351,0.75
1,47035,5508,1.0
1,24374,17224,0.75
5,34659,4578,0.75
1,21522,2900,1.0
1,31076,18990,1.0
1,27015,15964,1.0
2,18835,4963,0.0
1,20263,11299,1.0
1,46155,11711,0.75
1,1717,16776,1.0
1,29496,20592,0.75
1,57500,2496,1.0
1,22656,18074,1.0
1,15528,6453,0.5
1,11078,9714,1.0
1,53031,14295,1.0
1,39735,8440,0.25
1,26847,16347,1.0
1,52950,8382,1.0
1,61127,6697,0.25
1,58413,6365,0.75
2,56962,21062,0.75
1,49672,14156,1.0
1,21218,10417,1.0
1,56047,14224,0.5
1,6011,13531,1.0
1,19514,18036,0.75
1,58170,173,1.0
1,59276,3629,1.0
1,43719,15568,1.0
1,12622,3267,0.0
3,25529,13719,1.0
2,14521,21275,1.0
1,4148,12101,0.75
1,47482,211,1.0
1,51599,4538,0.0
1,28928,18143,0.0
2,31539,14298,1.0
3,41995,11394,0.0
1,44692,12986,0.0
1,2590,10395,1.0
1,40488,15344,0.75
1,65083,9724,1.0
1,52055,4719,1.0
1,25962,15816,1.0
1,20455,9507,1.0
1,55022,16305,0.75
1,43270,17092,1.0
1,22834,19548,0.25
1,55631,12725,1.0
1,133,11002,0.0
1,64622,3357,1.0
1,1495,17205,0.25
1,11438,20443,1.0
1,2793,14006,1.0
1,9490,178,1.0
1,16258,9591,1.0
1,53182,6859,1.0
1,61811,1550,1.0
1,56448,1114,1.0
1,17757,15594,0.75
1,54880,11730,0.5
1,38223,1609,1.0
1,10866,3372,1.0
1,37665,13272,0.75
1,40940,5927,1.0
1,22699,17464,1.0
1,47757,3629,1.0
1,58963,15796,1.0
3,49915,4645,0.75
1,44788,17276,1.0
1,12830,678,1.0
1,8514,16701,0.25
1,52443,12725,0.5
1,6036,14064,1.0
1,15736,3254,0.0
1,24078,10102,0.0
1,53210,17154,1.0
1,36642,6321,0.75
1,27227,5430,0.75
1,29323,7531,0.0
1,31399,10830,0.75
1,49163,12300,1.0
1,50778,3755,0.75
1,35920,7557,1.0
1,10399,1011,1.0
1,46175,7764,0.75
1,755,20933,1.0
1,29608,12213,0.5
1,33438,14006,1.0
1,52669,15321,0.75
1,4807,5579,0.75
1,47442,13886,1.0
1,31234,19334,0.0
1,21409,10015,1.0
1,54238,19349,0.0
1,57007,5584,1.0
1,20746,14730,1.0
1,61744,18170,0.0
1,49635,16518,0.5
1,14021,9528,0.75
1,60094,16961,1.0
1,61031,6669,1.0
1,12538,2433,0.25
1,44884,1235,1.0
1,6733,5607,0.75
1,6576,3675,1.0
1,23623,11057,0.75
1,20536,14159,0.0
1,51978,17428,1.0
1,50359,7731,1.0
1,7751,1261,1.0
1,3309,18170,1.0
1,23255,4751,1.0
1,27187,14234,0.75
1,1055,11075,1.0
4,30694,1922,1.0
1,6593,15158,0.5
1,49888,17313,0.75
1,8528,1807,1.0
1,23549,10231,0.25
1,42806,9891,0.75
1,35568,5395,1.0
1,46771,12725,0.25
1,46174,21014,0.75
1,11112,19043,1.0
1,35300,871,0.75
1,27612,7045,1.0
1,63506,9724,0.0
4,46437,4531,1.0
1,33661,1348,1.0
1,16212,20183,0.5
1,10439,188,1.0
1,22115,12248,1.0
6,23605,17450,0.0
1,54425,11726,0.0
2,6520,14154,0.25
1,22093,15483,1.0
1,39391,11278,1.0
1,41458,2521,1.0
1,50743,946,0.75
1,4980,10395,0.25
1,35277,6571,1.0
1,39918,18049,0.0
1,15988,10231,1.0
3,41712,5966,0.75
1,32331,16195,1.0
1,60250,14153,1.0
1,2481,15306,1.0
1,6604,19197,0.0
1,34871,2119,1.0
1,48010,11080,0.0
1,7078,5538,0.75
1,57225,13119,1.0
1,24170,17605,0.75
2,50687,8552,0.75
1,42544,20343,1.0
1,23705,20174,0.0
1,34279,18638,1.0
1,52932,19049,0.75
1,34301,2165,0.0
1,59597,270,0.75
1,333,20682,1.0
1,901,18990,0.0
1,4134,5083,0.75
1,63868,9289,0.5
2,30379,2544,1.0
1,4938,5515,1.0
1,5807,9571,1.0
1,25260,20198,0.75
1,30900,12917,1.0
1,16877,18263,0.5
1,224,8409,1.0
1,29041,20127,1.0
2,10479,20067,0.75
1,59177,4506,0.5
1,46619,9633,1.0
1,42127,1803,1.0
1,19900,11195,1.0
1,42785,8213,0.75
1,553,4714,1.0
1,48069,15259,1.0
1,50653,5112,1.0
1,41813,1765,1.0
1,31684,21037,1.0
1,7685,19092,0.5
1,21503,1329,0.0
1,60666,19210,0.75
1,32414,6241,1.0
1,2438,3635,0.75
1,53729,15487,1.0
1,40902,1716,0.75
1,10686,6460,1.0
1,63717,13743,1.0
1,48349,16983,0.75
1,4861,5538,0.5
1,5906,18365,0.75
1,20555,5387,0.75
2,31236,12759,0.75
1,26630,14432,0.25
2,31953,3013,1.0
2,9065,1503,0.0
1,6150,12460,0.75
3,44163,8642,0.75
1,32438,19043,1.0
1,20334,2033,1.0
1,8129,12141,0.0
1,6763,3688,1.0
1,40841,4563,0.75
1,13068,17208,0.75
1,20004,6286,0.5
1,57565,17522,1.0
1,44421,16452,0.0
1,14295,19772,1.0
1,51822,16114,0.75
1,41285,20908,1.0
1,62290,5508,0.75
1,10478,14016,1.0
1,9113,21079,0.5
1,57953,7217,1.0
1,58212,15739,0.75
1,5344,17425,1.0
1,23683,21194,1.0
2,52074,4976,0.75
1,27577,5369,0.0
1,40875,8298,1.0
1,40671,18280,0.75
1,58096,14006,1.0
1,62085,9920,0.0
1,17800,8535,0.75
2,4079,6103,0.75
1,3368,2200,0.5
1,13124,19834,0.75
1,7264,11463,1.0
1,8946,10718,0.25
1,10525,8307,0.75
1,59350,4442,1.0
1,48393,991,1.0
1,19971,8343,0.75
1,42321,20645,0.0
1,791,20663,1.0
1,57402,4923,1.0
1,52479,5330,1.0
1,32392,5933,1.0
1,22569,4510,1.0
1,33054,19815,0.75
1,43001,1779,0.0
1,44968,10911,0.0
2,53592,11783,0.0
1,51276,17344,0.5
1,1331,19953,0.5
1,8121,16081,1.0
1,65205,11297,0.75
1,50296,16089,0.0
1,8573,3070,0.5
1,32102,13746,1.0
1,49484,16666,1.0
1,28098,5806,1.0
1,28598,4442,0.75
1,24753,101,1.0
1,3970,11085,1.0
2,18922,16526,0.75
1,15118,18638,1.0
1,30381,3373,1.0
1,27802,17103,0.75
1,25362,8511,1.0
1,8470,1691,1.0
1,58729,257,1.0
2,32246,550,1.0
1,28754,13108,0.25
1,35930,3968,1.0
1,64349,1025,1.0
2,57646,10959,0.75
1,40163,11239,1.0
2,13321,7272,1.0
1,37195,5032,1.0
1,52442,13499,1.0
1,57909,10614,1.0
1,27881,12520,1.0
1,25417,867,1.0
1,21153,16273,0.0
1,32266,6595,0.0
1,18810,1889,0.5
1,6975,13850,0.75
2,10055,16909,0.75
1,49146,10021,1.0
1,5167,13586,0.0
1,8439,14397,1.0
1,58084,2996,1.0
1,63299,17487,0.5
1,35762,17206,0.0
1,27072,12725,0.0
1,49904,13481,1.0
1,60155,17537,1.0
1,8684,8114,1.0
1,16945,1950,0.5
1,49540,13382,1.0
1,59543,880,1.0
1,52436,8580,1.0
1,3609,15790,1.0
1,37685,1859,1.0
1,6601,943,0.75
1,9795,18680,1.0
1,28122,10583,0.75
1,18311,11379,0.75
1,20321,17799,0.0
1,59647,12862,1.0
1,50729,4852,1.0
1,43907,14712,1.0
1,63661,5508,0.0
1,9936,198,1.0
1,21159,7199,0.5
1,53708,10454,0.75
1,54944,17627,1.0
1,43211,17021,1.0
1,45424,7045,1.0
1,16150,15720,0.75
1,35049,19073,1.0
1,37692,2996,0.75
1,31831,18305,1.0
1,45832,14758,0.75
1,60867,5765,0.0
1,40343,4442,1.0
1,63359,5021,1.0
1,19401,19212,1.0
2,62506,15490,1.0
1,56189,12943,1.0
1,24779,880,1.0
2,62902,13242,0.0
1,30414,12837,0.0
1,47368,20546,1.0
1,38778,3895,1.0
1,55068,4673,1.0
1,22512,9023,1.0
1,53492,11115,1.0
1,59217,8482,1.0
1,39819,5022,1.0
1,13181,14353,1.0
1,9751,2187,1.0
1,63330,2275,1.0
1,46220,10742,1.0
1,59573,17363,0.0
1,16699,20924,0.5
1,43195,15416,1.0
1,2836,11468,1.0
1,40325,9891,1.0
1,25779,11338,1.0
1,29702,5496,1.0
1,62628,8675,0.5
1,35085,3750,1.0
1,7310,18831,0.75
1,29679,16810,0.75
1,46103,6817,0.25
1,51957,5476,1.0
1,13703,13838,1.0
1,52072,20174,1.0
1,48341,14006,0.5
1,8359,2381,0.0
1,5306,16452,1.0
1,35125,9110,0.75
1,63347,17776,1.0
1,45617,21064,1.0
1,18370,11426,1.0
1,27701,15270,0.5
1,24993,19629,1.0
1,5904,20583,0.0
1,42303,13923,1.0
1,53415,3864,1.0
1,62105,1170,1.0
1,60633,15816,0.5
1,49390,7575,1.0
1,55887,12,1.0
1,54230,2729,1.0
1,10823,9471,0.75
1,47692,6448,0.0
1,40798,12196,1.0
1,6533,3377,0.5
1,37858,14164,1.0
1,21244,12761,1.0
1,58397,20459,1.0
1,10984,12004,1.0
1,52545,8414,0.75
1,41015,10627,1.0
1,35347,4478,0.75
1,43514,4564,0.75
1,55888,3966,0.5
1,10053,3135,0.75
1,46630,12961,1.0
1,12642,13720,0.0
1,22463,9299,1.0
1,25331,712,1.0
1,34390,4893,0.75
1,28737,7199,1.0
1,7298,12371,1.0
1,59666,9483,0.25
1,49284,12543,1.0
1,39552,4225,0.0
1,29072,6853,1.0
1,34669,17731,1.0
2,578,1210,1.0
1,1697,9881,1.0
1,117,6419,1.0
1,45511,2996,1.0
1,8401,10080,0.75
1,3452,18461,1.0
1,50250,20718,0.75
1,26638,15744,1.0
1,3075,3543,1.0
1,52446,14850,1.0
2,35798,18665,1.0
2,23800,5251,1.0
1,43496,20648,1.0
1,31120,9156,0.75
1,22269,6935,1.0
1,26138,6443,1.0
1,24964,8366,0.5
1,58320,646,1.0
1,50013,4111,1.0
1,48245,6771,1.0
1,27664,12596,0.0
2,63811,12437,0.75
2,53359,7486,1.0
1,56169,10540,1.0
1,49716,14037,0.75
1,9983,7054,1.0
1,56429,12106,1.0
1,63442,13959,0.5
1,26387,15280,1.0
1,63404,21043,1.0
1,41927,1907,0.75
1,41688,17813,0.0
1,62305,2081,0.75
1,59716,18530,0.0
1,59819,7560,0.75
1,28515,8424,1.0
1,2775,15840,1.0
1,35864,165,0.5
1,44989,1779,0.25
1,43926,700,0.5
1,10248,6891,1.0
1,64113,4904,1.0
1,36289,7501,1.0
1,55863,17593,0.0
1,57262,13738,0.25
2,52724,12923,0.0
1,35212,2297,0.25
1,2355,6549,1.0
1,30068,15100,1.0
1,27462,17276,1.0
1,39096,313,0.75
1,20154,2312,0.75
1,56927,2290,0.75
1,32915,1239,0.75
1,40253,20540,1.0
1,5014,16415,1.0
1,51786,19086,1.0
1,24405,8057,1.0
1,9603,920,1.0
2,45303,6850,0.75
1,20097,3000,1.0
1,60849,9281,0.75
1,37186,16452,1.0
1,13937,9705,1.0
1,4438,3496,0.75
1,17547,3125,0.75
1,48039,17851,1.0
1,54343,5546,0.75
1,27386,12470,1.0
1,60235,2729,0.75
1,17375,1114,0.0
1,21504,4912,1.0
1,391,16409,0.5
6,1729,20170,1.0
1,19795,5579,1.0
1,37808,18832,1.0
1,44304,11628,1.0
1,42275,239,1.0
1,24585,2093,1.0
1,46820,20490,0.75
1,39133,15714,0.0
1,11831,19764,0.75
1,21517,14298,0.75
1,28817,5988,1.0
1,41167,11297,0.75
1,15650,4545,1.0
2,6850,12091,1.0
1,58897,15920,0.75
1,29417,15714,0.0
1,44512,6941,1.0
1,45126,4670,0.25
1,1088,19517,0.75
1,46865,17577,0.5
1,12357,6818,1.0
1,20331,16713,0.25
1,32377,12112,0.0
1,63262,18238,1.0
1,63384,20119,1.0
1,57784,3736,1.0
1,27809,17927,1.0
1,48336,10460,1.0
1,9363,2931,0.5
2,20371,13264,0.5
1,16411,9559,0.75
1,61070,8057,0.75
2,36510,9859,1.0
1,12633,10611,0.0
1,20264,10755,1.0
2,35033,9858,0.75
1,40953,9228,0.5
1,62736,3966,0.75
1,3333,2349,1.0
2,39523,5611,0.75
1,3805,9621,1.0
1,63799,17089,0.75
1,39543,2054,0.75
1,54364,388,1.0
1,50830,20807,1.0
1,60291,10267,0.0
1,56157,1861,1.0
1,31001,2319,0.75
2,20427,2526,0.0
1,39360,4442,0.0
1,36980,7869,1.0
1,44502,71,1.0
1,14810,16770,1.0
1,6177,10515,0.75
1,21127,7054,0.5
1,2904,16854,0.75
1,48959,13456,0.75
2,48649,9099,1.0
1,35888,9676,0.75
1,47637,4595,0.5
1,15467,2729,0.5
1,38620,19229,0.75
1,61899,16809,0.75
1,53840,35,0.5
1,34849,2459,0.0
1,63345,13327,1.0
1,7320,14856,0.25
1,39147,4885,1.0
1,12460,14737,1.0
1,49077,16958,1.0
1,10005,10811,1.0
1,21211,12371,0.75
1,42228,7572,0.75
1,37763,6989,0.5
1,61091,13847,0.25
1,47677,241,0.75
1,61586,17423,1.0
2,42821,207,0.0
1,51325,3007,0.0
1,23004,562,1.0
1,58396,6429,0.75
1,6725,9400,1.0
1,9362,3688,1.0
1,56756,479,0.25
1,61615,11080,0.0
1,54640,10454,0.75
1,15185,10231,0.75
1,35375,15085,1.0
2,2113,8979,0.0
1,38626,1511,0.75
1,29763,14119,0.75
2,62898,2123,0.0
1,51000,7712,1.0
1,4216,14143,0.75
2,47235,15558,1.0
1,61693,729,0.75
1,32570,15744,1.0
1,51722,18782,0.5
1,34402,5478,0.75
1,44909,36,1.0
1,61099,17885,1.0
1,41123,17680,1.0
1,2078,7281,1.0
1,27117,19962,0.5
1,17287,16958,1.0
1,3504,15475,1.0
1,3378,12853,0.75
1,31129,8202,0.25
1,62433,17163,1.0
1,31827,19212,1.0
1,15099,10686,1.0
1,49552,3680,0.75
1,38468,2774,1.0
1,15744,7911,1.0
1,1631,2597,0.75
1,39481,4109,0.0
1,15828,15500,1.0
2,5860,3498,0.75
1,47811,3522,1.0
1,42763,17108,1.0
1,19404,7302,0.25
1,41597,2331,0.75
1,30205,20155,1.0
1,56873,20229,0.0
1,42076,9435,0.25
2,61081,10567,1.0
1,2127,7006,0.0
1,49026,14166,1.0
1,547,15045,0.0
1,8605,14359,1.0
1,9824,20257,0.0
1,60731,5960,1.0
1,21518,16571,1.0
1,26700,18772,0.75
1,45336,16936,1.0
1,34654,103,1.0
1,9217,5054,1.0
1,20298,8750,1.0
1,29714,11985,0.0
1,37379,2262,1.0
1,37923,9052,0.75
1,9328,1171,1.0
1,16960,8826,1.0
1,36533,6040,1.0
1,6537,11338,1.0
1,32807,8482,1.0
1,60433,16703,1.0
1,60089,19772,1.0
1,16573,18750,0.75
1,27188,14268,0.75
1,27521,5955,1.0
1,36515,9229,1.0
1,64889,7161,0.75
1,5141,14542,1.0
1,28668,8482,1.0
1,42144,2782,1.0
1,27422,12013,1.0
1,3564,1770,1.0
1,1328,4329,0.5
1,12246,9600,1.0
1,52617,6081,0.0
1,2650,11500,1.0
1,7285,8118,1.0
1,36065,14298,1.0
1,1396,562,1.0
1,39470,20727,0.75
1,62530,15913,1.0
1,43894,9023,0.75
1,13224,17163,0.75
1,5074,2155,1.0
1,7982,2836,0.75
1,8607,4389,1.0
1,12470,15292,1.0
1,18068,14073,1.0
1,37486,9594,1.0
1,41938,9747,1.0
2,61103,19155,0.0
1,22219,539,1.0
1,33732,1114,1.0
1,59361,10454,1.0
1,21059,16272,1.0
1,27016,15273,1.0
1,3362,5538,1.0
1,21339,3118,1.0
1,48646,10906,1.0
1,63669,4714,0.75
2,26833,20109,1.0
1,5655,3616,1.0
1,31652,14477,0.0
1,490,1950,1.0
2,21152,18352,0.5
1,31189,10218,0.75
1,6489,11080,0.75
5,42632,9265,1.0
3,17527,15024,1.0
1,50990,270,1.0
2,45918,5538,1.0
1,19559,19815,1.0
1,55937,5515,0.75
1,28602,20367,1.0
1,20225,7501,0.75
1,11218,14690,0.75
1,60728,9981,1.0
1,52328,12069,1.0
4,11954,13224,1.0
1,27301,10056,0.75
2,330,19568,0.5
1,41420,9094,0.75
1,18885,16821,1.0
